model,rho_label,rho_nominal,N,eta,base_seed,realization,steps,va_t0,S_t0,t_window_start,va_window_mean,va_window_stdev,S_window_mean,S_window_stdev
vicsek,rho_2,2,200,0.14999999999999999,1100212,12,3000,0.11390415896707806,1.0,1500,0.9983338121658671,0.00040147544278223805,1.0,0.0
vicsek,rho_2,2,200,0.14999999999999999,1100213,13,3000,0.13796618919871947,1.0,1500,0.9986768725083585,0.0001881123817083242,0.9999866755496336,0.0005160537436652126
vicsek,rho_2,2,200,0.14999999999999999,1100214,14,3000,0.05697412436038064,1.0,1500,0.9985671154693959,0.00030592715745468856,1.0,0.0
vicsek,rho_2,2,200,0.14999999999999999,1100215,15,3000,0.04719224469985754,0.99,1500,0.9985053680276562,0.00034316206167689373,0.9979080612924717,0.004067330760981695
vicsek,rho_2,2,200,0.14999999999999999,1100216,16,3000,0.06948921814454416,1.0,1500,0.9980673778116533,0.0006075437281011932,0.9861492338441039,0.014955910589849302
vicsek,rho_2,2,200,0.14999999999999999,1100217,17,3000,0.12408373145418304,1.0,1500,0.9980176259723642,0.0010107241726643654,1.0,0.0
vicsek,rho_2,2,200,0.14999999999999999,1100218,18,3000,0.10933303662933286,1.0,1500,0.9985980084402687,0.00022134851277058718,1.0,0.0
vicsek,rho_2,2,200,0.14999999999999999,1100219,19,3000,0.020860817994613833,0.99,1500,0.9980516686945532,0.0007142534166864627,0.9962691538974018,0.0077908734690465085
vicsek,rho_2,2,200,0.20000000000000001,1100300,0,3000,0.040377832810308094,0.995,1500,0.9974797280833583,0.0008001564912812614,0.9996002664890073,0.00343979918744825
vicsek,rho_2,2,200,0.20000000000000001,1100301,1,3000,0.08880873314833071,0.985,1500,0.9973824401668819,0.0004929163326265729,1.0,0.0
vicsek,rho_2,2,200,0.20000000000000001,1100302,2,3000,0.03282723577138944,1.0,1500,0.9978024896895411,0.00031618284967506975,1.0,0.0
vicsek,rho_2,2,200,0.20000000000000001,1100303,3,3000,0.08007977993788844,1.0,1500,0.9966684377861833,0.0009666112739353845,1.0,0.0
vicsek,rho_2,2,200,0.20000000000000001,1100304,4,3000,0.039460414504867806,1.0,1500,0.997895415174787,0.000311735903704035,1.0,0.0
vicsek,rho_2,2,200,0.20000000000000001,1100305,5,3000,0.041853082714001524,1.0,1500,0.9976063265336972,0.00038671278327897303,1.0,0.0
vicsek,rho_2,2,200,0.20000000000000001,1100306,6,3000,0.048352854191776685,0.95,1500,0.9964489851436882,0.0017085101675429577,0.9928147901399067,0.0074933908991735914
vicsek,rho_2,2,200,0.20000000000000001,1100307,7,3000,0.02148772912671121,0.985,1500,0.997683308654747,0.00040598854263939834,1.0,0.0
vicsek,rho_2,2,200,0.20000000000000001,1100308,8,3000,0.05218518624434287,0.945,1500,0.9956604931355176,0.0023354525765262625,0.9970552964690206,0.019103567975357942
vicsek,rho_2,2,200,0.20000000000000001,1100309,9,3000,0.026804277567603806,1.0,1500,0.9961795901899207,0.0030077649183151566,0.9759093937375083,0.021281146434574936
vicsek,rho_2,2,200,0.20000000000000001,1100310,10,3000,0.02692723976778032,1.0,1500,0.9978367412085459,0.00029877334716465613,1.0,0.0
vicsek,rho_2,2,200,0.20000000000000001,1100311,11,3000,0.10107258351178013,0.995,1500,0.9975280354794681,0.0005498364556011496,1.0,0.0
vicsek,rho_2,2,200,0.20000000000000001,1100312,12,3000,0.09264142924659939,0.995,1500,0.9969758245303562,0.0007042724892805088,1.0,0.0
vicsek,rho_2,2,200,0.20000000000000001,1100313,13,3000,0.05603244920419937,1.0,1500,0.9970654763836476,0.0008068536701620831,0.9967754830113258,0.007354782795109302
vicsek,rho_2,2,200,0.20000000000000001,1100314,14,3000,0.040831378496989215,1.0,1500,0.9957787068671289,0.002285930352630287,1.0,0.0
vicsek,rho_2,2,200,0.20000000000000001,1100315,15,3000,0.022384763774084,1.0,1500,0.9969112934361856,0.0010024788888499468,0.9735343104596936,0.057483163731645394
vicsek,rho_2,2,200,0.20000000000000001,1100316,16,3000,0.09310532457181074,0.995,1500,0.9969894547855576,0.0007309745495191814,0.9999933377748168,0.00018239172314462137
vicsek,rho_2,2,200,0.20000000000000001,1100317,17,3000,0.0558651350610121,1.0,1500,0.9969378671368427,0.0011479127095872406,0.9928947368421053,0.009057789460684793
vicsek,rho_2,2,200,0.20000000000000001,1100318,18,3000,0.05573166788853541,0.975,1500,0.996800230333036,0.0014381957745561117,0.9909227181878747,0.008098619128304459
vicsek,rho_2,2,200,0.20000000000000001,1100319,19,3000,0.03373244841893131,1.0,1500,0.9965622995547821,0.0011755262277897826,0.9791872085276482,0.03119225798650936
vicsek,rho_2,2,200,0.29999999999999999,1100400,0,3000,0.04485768457150608,1.0,1500,0.9933953149099503,0.001522027355228828,0.9997235176548968,0.0017141220517364769
vicsek,rho_2,2,200,0.29999999999999999,1100401,1,3000,0.0980482348545223,0.965,1500,0.9933385922031628,0.0022183657944362515,0.9940306462358427,0.013164125393805896
vicsek,rho_2,2,200,0.29999999999999999,1100402,2,3000,0.04873318449098599,1.0,1500,0.9941673705742433,0.0014158909456750926,1.0,0.0
vicsek,rho_2,2,200,0.29999999999999999,1100403,3,3000,0.058969159089677765,1.0,1500,0.9935791859765928,0.0015700339636769425,1.0,0.0
vicsek,rho_2,2,200,0.29999999999999999,1100404,4,3000,0.05053742387757885,1.0,1500,0.9948297765418266,0.001018771390868637,0.9990306462358428,0.0036879072307031617
vicsek,rho_2,2,200,0.29999999999999999,1100405,5,3000,0.056222571843441364,1.0,1500,0.9940929418899473,0.0011523389254344645,0.9975249833444371,0.006019085408677233
