model,rho_nominal,rho_label,rho_effective,N,eta,eta_index,steps,base_seed,realization,returncode,elapsed_s,output_path,source_run
voter,0.3183098861837907,rho_1_over_pi,0.32,32,6.0,13,3000,1501317,17,0,0.2305,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_6/steps_3000/realization_017_seed_1501317,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,6.0,13,3000,1501318,18,0,0.2444,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_6/steps_3000/realization_018_seed_1501318,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,6.0,13,3000,1501319,19,0,0.2497,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_6/steps_3000/realization_019_seed_1501319,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.0,0,3000,1520000,0,0,0.1353,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0/steps_3000/realization_000_seed_1520000,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.0,0,3000,1520001,1,0,0.1302,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0/steps_3000/realization_001_seed_1520001,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.0,0,3000,1520002,2,0,0.1302,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0/steps_3000/realization_002_seed_1520002,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.0,0,3000,1520003,3,0,0.1353,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0/steps_3000/realization_003_seed_1520003,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.0,0,3000,1520004,4,0,0.1308,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0/steps_3000/realization_004_seed_1520004,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.0,0,3000,1520005,5,0,0.1452,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0/steps_3000/realization_005_seed_1520005,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.0,0,3000,1520006,6,0,0.1369,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0/steps_3000/realization_006_seed_1520006,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.0,0,3000,1520007,7,0,0.1357,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0/steps_3000/realization_007_seed_1520007,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.0,0,3000,1520008,8,0,0.1361,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0/steps_3000/realization_008_seed_1520008,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.0,0,3000,1520009,9,0,0.1676,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0/steps_3000/realization_009_seed_1520009,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.0,0,3000,1520010,10,0,0.1681,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0/steps_3000/realization_010_seed_1520010,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.0,0,3000,1520011,11,0,0.1724,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0/steps_3000/realization_011_seed_1520011,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.0,0,3000,1520012,12,0,0.176,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0/steps_3000/realization_012_seed_1520012,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.0,0,3000,1520013,13,0,0.1631,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0/steps_3000/realization_013_seed_1520013,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.0,0,3000,1520014,14,0,0.1572,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0/steps_3000/realization_014_seed_1520014,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.0,0,3000,1520015,15,0,0.1601,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0/steps_3000/realization_015_seed_1520015,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.0,0,3000,1520016,16,0,0.1429,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0/steps_3000/realization_016_seed_1520016,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.0,0,3000,1520017,17,0,0.1469,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0/steps_3000/realization_017_seed_1520017,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.0,0,3000,1520018,18,0,0.1442,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0/steps_3000/realization_018_seed_1520018,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.0,0,3000,1520019,19,0,0.1486,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0/steps_3000/realization_019_seed_1520019,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.05,1,3000,1520100,0,0,0.1331,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p050000000000000003/steps_3000/realization_000_seed_1520100,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.05,1,3000,1520101,1,0,0.1328,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p050000000000000003/steps_3000/realization_001_seed_1520101,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.05,1,3000,1520102,2,0,0.1359,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p050000000000000003/steps_3000/realization_002_seed_1520102,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.05,1,3000,1520103,3,0,0.1424,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p050000000000000003/steps_3000/realization_003_seed_1520103,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.05,1,3000,1520104,4,0,0.1286,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p050000000000000003/steps_3000/realization_004_seed_1520104,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.05,1,3000,1520105,5,0,0.1258,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p050000000000000003/steps_3000/realization_005_seed_1520105,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.05,1,3000,1520106,6,0,0.1256,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p050000000000000003/steps_3000/realization_006_seed_1520106,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.05,1,3000,1520107,7,0,0.1144,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p050000000000000003/steps_3000/realization_007_seed_1520107,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.05,1,3000,1520108,8,0,0.1302,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p050000000000000003/steps_3000/realization_008_seed_1520108,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.05,1,3000,1520109,9,0,0.1415,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p050000000000000003/steps_3000/realization_009_seed_1520109,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.05,1,3000,1520110,10,0,0.1335,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p050000000000000003/steps_3000/realization_010_seed_1520110,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.05,1,3000,1520111,11,0,0.141,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p050000000000000003/steps_3000/realization_011_seed_1520111,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.05,1,3000,1520112,12,0,0.1332,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p050000000000000003/steps_3000/realization_012_seed_1520112,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.05,1,3000,1520113,13,0,0.1365,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p050000000000000003/steps_3000/realization_013_seed_1520113,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.05,1,3000,1520114,14,0,0.1283,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p050000000000000003/steps_3000/realization_014_seed_1520114,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.05,1,3000,1520115,15,0,0.1318,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p050000000000000003/steps_3000/realization_015_seed_1520115,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.05,1,3000,1520116,16,0,0.1326,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p050000000000000003/steps_3000/realization_016_seed_1520116,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.05,1,3000,1520117,17,0,0.1197,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p050000000000000003/steps_3000/realization_017_seed_1520117,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.05,1,3000,1520118,18,0,0.1231,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p050000000000000003/steps_3000/realization_018_seed_1520118,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.05,1,3000,1520119,19,0,0.1276,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p050000000000000003/steps_3000/realization_019_seed_1520119,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.1,2,3000,1520200,0,0,0.1429,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p10000000000000001/steps_3000/realization_000_seed_1520200,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.1,2,3000,1520201,1,0,0.1356,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p10000000000000001/steps_3000/realization_001_seed_1520201,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.1,2,3000,1520202,2,0,0.1349,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p10000000000000001/steps_3000/realization_002_seed_1520202,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.1,2,3000,1520203,3,0,0.1314,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p10000000000000001/steps_3000/realization_003_seed_1520203,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.1,2,3000,1520204,4,0,0.1236,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p10000000000000001/steps_3000/realization_004_seed_1520204,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.1,2,3000,1520205,5,0,0.1279,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p10000000000000001/steps_3000/realization_005_seed_1520205,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.1,2,3000,1520206,6,0,0.1253,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p10000000000000001/steps_3000/realization_006_seed_1520206,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.1,2,3000,1520207,7,0,0.13,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p10000000000000001/steps_3000/realization_007_seed_1520207,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.1,2,3000,1520208,8,0,0.1304,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p10000000000000001/steps_3000/realization_008_seed_1520208,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.1,2,3000,1520209,9,0,0.1497,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p10000000000000001/steps_3000/realization_009_seed_1520209,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.1,2,3000,1520210,10,0,0.1374,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p10000000000000001/steps_3000/realization_010_seed_1520210,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.1,2,3000,1520211,11,0,0.1262,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p10000000000000001/steps_3000/realization_011_seed_1520211,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.1,2,3000,1520212,12,0,0.1324,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p10000000000000001/steps_3000/realization_012_seed_1520212,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.1,2,3000,1520213,13,0,0.1325,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p10000000000000001/steps_3000/realization_013_seed_1520213,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.1,2,3000,1520214,14,0,0.1288,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p10000000000000001/steps_3000/realization_014_seed_1520214,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.1,2,3000,1520215,15,0,0.1289,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p10000000000000001/steps_3000/realization_015_seed_1520215,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.1,2,3000,1520216,16,0,0.134,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p10000000000000001/steps_3000/realization_016_seed_1520216,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.1,2,3000,1520217,17,0,0.1224,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p10000000000000001/steps_3000/realization_017_seed_1520217,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.1,2,3000,1520218,18,0,0.1322,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p10000000000000001/steps_3000/realization_018_seed_1520218,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.1,2,3000,1520219,19,0,0.153,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p10000000000000001/steps_3000/realization_019_seed_1520219,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.15,3,3000,1520300,0,0,0.1357,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p14999999999999999/steps_3000/realization_000_seed_1520300,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.15,3,3000,1520301,1,0,0.1311,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p14999999999999999/steps_3000/realization_001_seed_1520301,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.15,3,3000,1520302,2,0,0.1259,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p14999999999999999/steps_3000/realization_002_seed_1520302,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.15,3,3000,1520303,3,0,0.1273,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p14999999999999999/steps_3000/realization_003_seed_1520303,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.15,3,3000,1520304,4,0,0.1321,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p14999999999999999/steps_3000/realization_004_seed_1520304,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.15,3,3000,1520305,5,0,0.1324,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p14999999999999999/steps_3000/realization_005_seed_1520305,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.15,3,3000,1520306,6,0,0.1333,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p14999999999999999/steps_3000/realization_006_seed_1520306,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.15,3,3000,1520307,7,0,0.1238,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p14999999999999999/steps_3000/realization_007_seed_1520307,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.15,3,3000,1520308,8,0,0.1233,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p14999999999999999/steps_3000/realization_008_seed_1520308,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.15,3,3000,1520309,9,0,0.1431,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p14999999999999999/steps_3000/realization_009_seed_1520309,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.15,3,3000,1520310,10,0,0.1305,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p14999999999999999/steps_3000/realization_010_seed_1520310,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.15,3,3000,1520311,11,0,0.1351,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p14999999999999999/steps_3000/realization_011_seed_1520311,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.15,3,3000,1520312,12,0,0.1415,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p14999999999999999/steps_3000/realization_012_seed_1520312,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.15,3,3000,1520313,13,0,0.1386,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p14999999999999999/steps_3000/realization_013_seed_1520313,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.15,3,3000,1520314,14,0,0.1381,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p14999999999999999/steps_3000/realization_014_seed_1520314,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.15,3,3000,1520315,15,0,0.1382,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p14999999999999999/steps_3000/realization_015_seed_1520315,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.15,3,3000,1520316,16,0,0.1279,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p14999999999999999/steps_3000/realization_016_seed_1520316,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.15,3,3000,1520317,17,0,0.1263,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p14999999999999999/steps_3000/realization_017_seed_1520317,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.15,3,3000,1520318,18,0,0.1322,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p14999999999999999/steps_3000/realization_018_seed_1520318,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.15,3,3000,1520319,19,0,0.1357,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p14999999999999999/steps_3000/realization_019_seed_1520319,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.2,4,3000,1520400,0,0,0.1321,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p20000000000000001/steps_3000/realization_000_seed_1520400,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.2,4,3000,1520401,1,0,0.1372,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p20000000000000001/steps_3000/realization_001_seed_1520401,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.2,4,3000,1520402,2,0,0.1371,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p20000000000000001/steps_3000/realization_002_seed_1520402,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.2,4,3000,1520403,3,0,0.1238,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p20000000000000001/steps_3000/realization_003_seed_1520403,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.2,4,3000,1520404,4,0,0.1291,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p20000000000000001/steps_3000/realization_004_seed_1520404,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.2,4,3000,1520405,5,0,0.1248,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p20000000000000001/steps_3000/realization_005_seed_1520405,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.2,4,3000,1520406,6,0,0.1312,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p20000000000000001/steps_3000/realization_006_seed_1520406,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.2,4,3000,1520407,7,0,0.1317,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p20000000000000001/steps_3000/realization_007_seed_1520407,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.2,4,3000,1520408,8,0,0.1343,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p20000000000000001/steps_3000/realization_008_seed_1520408,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.2,4,3000,1520409,9,0,0.193,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p20000000000000001/steps_3000/realization_009_seed_1520409,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.2,4,3000,1520410,10,0,0.1803,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p20000000000000001/steps_3000/realization_010_seed_1520410,final_voter_lowrho_grid_v1
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.2,4,3000,1520411,11,0,0.1746,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p20000000000000001/steps_3000/realization_011_seed_1520411,final_voter_lowrho_grid_v1
